"date","time_of_day","away","away_points","home","home_points","homewins","awaywins","loc","team","opp","daysrest","oppdaysrest","homedaysrest","awaydaysrest","rest_adjusted_hfa","wp"
2022-03-09,"8:00p","Los Angeles Lakers",NA,"Houston Rockets",NA,26.985378,44.668518,"away","Los Angeles Lakers","Houston Rockets",1,1,1,1,0.599,0.620209051670376
2022-03-09,"8:00p","Los Angeles Lakers",NA,"Houston Rockets",NA,26.985378,44.668518,"home","Houston Rockets","Los Angeles Lakers",1,1,1,1,0.599,0.379790948329624
2022-03-09,"8:00p","Oklahoma City Thunder",NA,"Minnesota Timberwolves",NA,32.180462,23.726463,"away","Oklahoma City Thunder","Minnesota Timberwolves",0,1,1,0,0.630334589833134,0.269893730484563
2022-03-09,"8:00p","Oklahoma City Thunder",NA,"Minnesota Timberwolves",NA,32.180462,23.726463,"home","Minnesota Timberwolves","Oklahoma City Thunder",1,0,1,0,0.630334589833134,0.730106269515437
2022-03-09,"8:00p","Orlando Magic",NA,"New Orleans Pelicans",NA,46.608242,20.459469,"away","Orlando Magic","New Orleans Pelicans",0,0,0,0,0.599,0.144568968698805
2022-03-09,"8:00p","Orlando Magic",NA,"New Orleans Pelicans",NA,46.608242,20.459469,"home","New Orleans Pelicans","Orlando Magic",0,0,0,0,0.599,0.855431031301195
2022-03-09,"8:30p","New York Knicks",NA,"Dallas Mavericks",NA,48.034565,44.873619,"away","New York Knicks","Dallas Mavericks",1,1,1,1,0.599,0.363928083013504
2022-03-09,"8:30p","New York Knicks",NA,"Dallas Mavericks",NA,48.034565,44.873619,"home","Dallas Mavericks","New York Knicks",1,1,1,1,0.599,0.636071916986496
2022-03-09,"8:30p","Toronto Raptors",NA,"San Antonio Spurs",NA,43.402569,35.097378,"away","Toronto Raptors","San Antonio Spurs",2,1,1,2,0.566834589860196,0.337103707896976
2022-03-09,"8:30p","Toronto Raptors",NA,"San Antonio Spurs",NA,43.402569,35.097378,"home","San Antonio Spurs","Toronto Raptors",1,2,1,2,0.566834589860196,0.662896292103024
2022-03-09,"10:00p","Denver Nuggets",NA,"Sacramento Kings",NA,37.002861,43.24086,"away","Denver Nuggets","Sacramento Kings",2,1,1,2,0.566834589860196,0.509017794705811
2022-03-09,"10:00p","Denver Nuggets",NA,"Sacramento Kings",NA,37.002861,43.24086,"home","Sacramento Kings","Denver Nuggets",1,2,1,2,0.566834589860196,0.490982205294189
2022-03-09,"10:00p","Portland Trail Blazers",NA,"Utah Jazz",NA,52.512112,47.651798,"away","Portland Trail Blazers","Utah Jazz",1,1,1,1,0.599,0.342765638236002
2022-03-09,"10:00p","Portland Trail Blazers",NA,"Utah Jazz",NA,52.512112,47.651798,"home","Utah Jazz","Portland Trail Blazers",1,1,1,1,0.599,0.657234361763998
2022-03-09,"10:30p","Washington Wizards",NA,"Los Angeles Clippers",NA,43.943474,36.266842,"away","Washington Wizards","Los Angeles Clippers",2,0,0,2,0.520090340052118,0.387898144668936
2022-03-09,"10:30p","Washington Wizards",NA,"Los Angeles Clippers",NA,43.943474,36.266842,"home","Los Angeles Clippers","Washington Wizards",0,2,0,2,0.520090340052118,0.612101855331064
2022-03-10,"7:30p","Brooklyn Nets",NA,"Philadelphia 76ers",NA,51.827961,45.964428,"away","Brooklyn Nets","Philadelphia 76ers",1,2,2,1,0.630334589833134,0.303369121166233
2022-03-10,"7:30p","Brooklyn Nets",NA,"Philadelphia 76ers",NA,51.827961,45.964428,"home","Philadelphia 76ers","Brooklyn Nets",2,1,2,1,0.630334589833134,0.696630878833767
2022-03-10,"10:00p","Golden State Warriors",NA,"Denver Nuggets",NA,43.24086,40.618141,"away","Golden State Warriors","Denver Nuggets",1,0,0,1,0.566834589860196,0.40203454728868
2022-03-10,"10:00p","Golden State Warriors",NA,"Denver Nuggets",NA,43.24086,40.618141,"home","Denver Nuggets","Golden State Warriors",0,1,0,1,0.566834589860196,0.59796545271132
2022-03-11,"7:00p","Minnesota Timberwolves",NA,"Orlando Magic",NA,20.459469,32.180462,"away","Minnesota Timberwolves","Orlando Magic",1,1,1,1,0.599,0.565349602757785
2022-03-11,"7:00p","Minnesota Timberwolves",NA,"Orlando Magic",NA,20.459469,32.180462,"home","Orlando Magic","Minnesota Timberwolves",1,1,1,1,0.599,0.434650397242215
2022-03-11,"7:30p","Los Angeles Clippers",NA,"Atlanta Hawks",NA,49.451221,43.943474,"away","Los Angeles Clippers","Atlanta Hawks",1,1,1,1,0.599,0.337218224363002
2022-03-11,"7:30p","Los Angeles Clippers",NA,"Atlanta Hawks",NA,49.451221,43.943474,"home","Atlanta Hawks","Los Angeles Clippers",1,1,1,1,0.599,0.662781775636998
2022-03-11,"7:30p","Detroit Pistons",NA,"Boston Celtics",NA,45.801453,24.243305,"away","Detroit Pistons","Boston Celtics",1,1,1,1,0.599,0.181726208572847
2022-03-11,"7:30p","Detroit Pistons",NA,"Boston Celtics",NA,45.801453,24.243305,"home","Boston Celtics","Detroit Pistons",1,1,1,1,0.599,0.818273791427153
2022-03-11,"8:00p","Dallas Mavericks",NA,"Houston Rockets",NA,26.985378,48.034565,"away","Dallas Mavericks","Houston Rockets",1,1,1,1,0.599,0.658716815058393
2022-03-11,"8:00p","Dallas Mavericks",NA,"Houston Rockets",NA,26.985378,48.034565,"home","Houston Rockets","Dallas Mavericks",1,1,1,1,0.599,0.341283184941607
2022-03-11,"8:00p","New York Knicks",NA,"Memphis Grizzlies",NA,44.425838,44.873619,"away","New York Knicks","Memphis Grizzlies",1,2,2,1,0.630334589833134,0.374810368366085
2022-03-11,"8:00p","New York Knicks",NA,"Memphis Grizzlies",NA,44.425838,44.873619,"home","Memphis Grizzlies","New York Knicks",2,1,2,1,0.630334589833134,0.625189631633915
2022-03-11,"8:00p","Cleveland Cavaliers",NA,"Miami Heat",NA,40.602226,28.529375,"away","Cleveland Cavaliers","Miami Heat",2,1,1,2,0.566834589860196,0.293645945913708
2022-03-11,"8:00p","Cleveland Cavaliers",NA,"Miami Heat",NA,40.602226,28.529375,"home","Miami Heat","Cleveland Cavaliers",1,2,1,2,0.566834589860196,0.706354054086292
2022-03-11,"8:00p","Charlotte Hornets",NA,"New Orleans Pelicans",NA,46.608242,39.800102,"away","Charlotte Hornets","New Orleans Pelicans",1,1,1,1,0.599,0.324066288141765
2022-03-11,"8:00p","Charlotte Hornets",NA,"New Orleans Pelicans",NA,46.608242,39.800102,"home","New Orleans Pelicans","Charlotte Hornets",1,1,1,1,0.599,0.675933711858235
2022-03-11,"8:30p","Utah Jazz",NA,"San Antonio Spurs",NA,43.402569,52.512112,"away","Utah Jazz","San Antonio Spurs",1,1,1,1,0.599,0.514603635539539
2022-03-11,"8:30p","Utah Jazz",NA,"San Antonio Spurs",NA,43.402569,52.512112,"home","San Antonio Spurs","Utah Jazz",1,1,1,1,0.599,0.485396364460461
2022-03-11,"9:00p","Toronto Raptors",NA,"Phoenix Suns",NA,48.661514,35.097378,"away","Toronto Raptors","Phoenix Suns",1,1,1,1,0.599,0.255512770246644
2022-03-11,"9:00p","Toronto Raptors",NA,"Phoenix Suns",NA,48.661514,35.097378,"home","Phoenix Suns","Toronto Raptors",1,1,1,1,0.599,0.744487229753356
2022-03-11,"10:30p","Washington Wizards",NA,"Los Angeles Lakers",NA,44.668518,36.266842,"away","Washington Wizards","Los Angeles Lakers",1,1,1,1,0.599,0.307325690738541
2022-03-11,"10:30p","Washington Wizards",NA,"Los Angeles Lakers",NA,44.668518,36.266842,"home","Los Angeles Lakers","Washington Wizards",1,1,1,1,0.599,0.692674309261459
2022-03-12,"8:00p","Cleveland Cavaliers",NA,"Chicago Bulls",NA,45.198608,28.529375,"away","Cleveland Cavaliers","Chicago Bulls",0,2,2,0,0.673090340047948,0.174232234101605
2022-03-12,"8:00p","Cleveland Cavaliers",NA,"Chicago Bulls",NA,45.198608,28.529375,"home","Chicago Bulls","Cleveland Cavaliers",2,0,2,0,0.673090340047948,0.825767765898395
2022-03-12,"8:00p","Minnesota Timberwolves",NA,"Miami Heat",NA,40.602226,32.180462,"away","Minnesota Timberwolves","Miami Heat",0,0,0,0,0.599,0.305987931088137
2022-03-12,"8:00p","Minnesota Timberwolves",NA,"Miami Heat",NA,40.602226,32.180462,"home","Miami Heat","Minnesota Timberwolves",0,0,0,0,0.599,0.694012068911863
2022-03-12,"8:00p","Indiana Pacers",NA,"San Antonio Spurs",NA,43.402569,43.908585,"away","Indiana Pacers","San Antonio Spurs",2,0,0,2,0.520090340052118,0.486099424864108
2022-03-12,"8:00p","Indiana Pacers",NA,"San Antonio Spurs",NA,43.402569,43.908585,"home","San Antonio Spurs","Indiana Pacers",0,2,0,2,0.520090340052118,0.513900575135892
2022-03-12,"8:30p","Milwaukee Bucks",NA,"Golden State Warriors",NA,40.618141,54.312641,"away","Milwaukee Bucks","Golden State Warriors",2,1,1,2,0.566834589860196,0.604311135333363
2022-03-12,"8:30p","Milwaukee Bucks",NA,"Golden State Warriors",NA,40.618141,54.312641,"home","Golden State Warriors","Milwaukee Bucks",1,2,1,2,0.566834589860196,0.395688864666637
2022-03-12,"10:00p","Toronto Raptors",NA,"Denver Nuggets",NA,43.24086,35.097378,"away","Toronto Raptors","Denver Nuggets",0,1,1,0,0.630334589833134,0.282312644777687
2022-03-12,"10:00p","Toronto Raptors",NA,"Denver Nuggets",NA,43.24086,35.097378,"home","Denver Nuggets","Toronto Raptors",1,0,1,0,0.630334589833134,0.717687355222313
2022-03-12,"10:00p","Washington Wizards",NA,"Portland Trail Blazers",NA,47.651798,36.266842,"away","Washington Wizards","Portland Trail Blazers",0,2,2,0,0.673090340047948,0.217297363753331
2022-03-12,"10:00p","Washington Wizards",NA,"Portland Trail Blazers",NA,47.651798,36.266842,"home","Portland Trail Blazers","Washington Wizards",2,0,2,0,0.673090340047948,0.782702636246669
2022-03-12,"10:00p","Sacramento Kings",NA,"Utah Jazz",NA,52.512112,37.002861,"away","Sacramento Kings","Utah Jazz",2,0,0,2,0.520090340052118,0.298788713190141
2022-03-12,"10:00p","Sacramento Kings",NA,"Utah Jazz",NA,52.512112,37.002861,"home","Utah Jazz","Sacramento Kings",0,2,0,2,0.520090340052118,0.701211286809859
2022-03-13,"1:00p","New York Knicks",NA,"Brooklyn Nets",NA,45.964428,44.873619,"away","New York Knicks","Brooklyn Nets",1,2,2,1,0.630334589833134,0.357210643958328
2022-03-13,"1:00p","New York Knicks",NA,"Brooklyn Nets",NA,45.964428,44.873619,"home","Brooklyn Nets","New York Knicks",2,1,2,1,0.630334589833134,0.642789356041672
2022-03-13,"3:00p","Los Angeles Clippers",NA,"Detroit Pistons",NA,24.243305,43.943474,"away","Los Angeles Clippers","Detroit Pistons",1,1,1,1,0.599,0.648084534692437
2022-03-13,"3:00p","Los Angeles Clippers",NA,"Detroit Pistons",NA,24.243305,43.943474,"home","Detroit Pistons","Los Angeles Clippers",1,1,1,1,0.599,0.351915465307563
2022-03-13,"3:30p","Dallas Mavericks",NA,"Boston Celtics",NA,45.801453,48.034565,"away","Dallas Mavericks","Boston Celtics",1,1,1,1,0.599,0.427999083273776
2022-03-13,"3:30p","Dallas Mavericks",NA,"Boston Celtics",NA,45.801453,48.034565,"home","Boston Celtics","Dallas Mavericks",1,1,1,1,0.599,0.572000916726224
2022-03-13,"6:00p","Philadelphia 76ers",NA,"Orlando Magic",NA,20.459469,51.827961,"away","Philadelphia 76ers","Orlando Magic",2,1,1,2,0.566834589860196,0.797915452386551
2022-03-13,"6:00p","Philadelphia 76ers",NA,"Orlando Magic",NA,20.459469,51.827961,"home","Orlando Magic","Philadelphia 76ers",1,2,1,2,0.566834589860196,0.202084547613449
2022-03-13,"7:00p","Indiana Pacers",NA,"Atlanta Hawks",NA,49.451221,43.908585,"away","Indiana Pacers","Atlanta Hawks",0,1,1,0,0.630334589833134,0.3079377115977
2022-03-13,"7:00p","Indiana Pacers",NA,"Atlanta Hawks",NA,49.451221,43.908585,"home","Atlanta Hawks","Indiana Pacers",1,0,1,0,0.630334589833134,0.6920622884023
2022-03-13,"7:00p","Houston Rockets",NA,"New Orleans Pelicans",NA,46.608242,26.985378,"away","Houston Rockets","New Orleans Pelicans",1,1,1,1,0.599,0.199583034535233
2022-03-13,"7:00p","Houston Rockets",NA,"New Orleans Pelicans",NA,46.608242,26.985378,"home","New Orleans Pelicans","Houston Rockets",1,1,1,1,0.599,0.800416965464767
2022-03-13,"7:00p","Memphis Grizzlies",NA,"Oklahoma City Thunder",NA,23.726463,44.425838,"away","Memphis Grizzlies","Oklahoma City Thunder",1,2,2,1,0.630334589833134,0.630044844597497
2022-03-13,"7:00p","Memphis Grizzlies",NA,"Oklahoma City Thunder",NA,23.726463,44.425838,"home","Oklahoma City Thunder","Memphis Grizzlies",2,1,2,1,0.630334589833134,0.369955155402503
2022-03-13,"8:00p","Los Angeles Lakers",NA,"Phoenix Suns",NA,48.661514,44.668518,"away","Los Angeles Lakers","Phoenix Suns",1,1,1,1,0.599,0.354333583844398
2022-03-13,"8:00p","Los Angeles Lakers",NA,"Phoenix Suns",NA,48.661514,44.668518,"home","Phoenix Suns","Los Angeles Lakers",1,1,1,1,0.599,0.645666416155602
2022-03-14,"7:00p","Los Angeles Clippers",NA,"Cleveland Cavaliers",NA,28.529375,43.943474,"away","Los Angeles Clippers","Cleveland Cavaliers",0,1,1,0,0.630334589833134,0.559313709663081
2022-03-14,"7:00p","Los Angeles Clippers",NA,"Cleveland Cavaliers",NA,28.529375,43.943474,"home","Cleveland Cavaliers","Los Angeles Clippers",1,0,1,0,0.630334589833134,0.440686290336919
2022-03-14,"7:30p","Portland Trail Blazers",NA,"Atlanta Hawks",NA,49.451221,47.651798,"away","Portland Trail Blazers","Atlanta Hawks",1,0,0,1,0.566834589860196,0.411002153873198
2022-03-14,"7:30p","Portland Trail Blazers",NA,"Atlanta Hawks",NA,49.451221,47.651798,"home","Atlanta Hawks","Portland Trail Blazers",0,1,0,1,0.566834589860196,0.588997846126802
2022-03-14,"8:00p","Charlotte Hornets",NA,"Oklahoma City Thunder",NA,23.726463,39.800102,"away","Charlotte Hornets","Oklahoma City Thunder",2,0,0,2,0.520090340052118,0.681267772034465
2022-03-14,"8:00p","Charlotte Hornets",NA,"Oklahoma City Thunder",NA,23.726463,39.800102,"home","Oklahoma City Thunder","Charlotte Hornets",0,2,0,2,0.520090340052118,0.318732227965535
2022-03-14,"8:00p","Denver Nuggets",NA,"Philadelphia 76ers",NA,51.827961,43.24086,"away","Denver Nuggets","Philadelphia 76ers",1,0,0,1,0.566834589860196,0.331691905930807
2022-03-14,"8:00p","Denver Nuggets",NA,"Philadelphia 76ers",NA,51.827961,43.24086,"home","Philadelphia 76ers","Denver Nuggets",0,1,0,1,0.566834589860196,0.668308094069193
2022-03-14,"8:30p","Minnesota Timberwolves",NA,"San Antonio Spurs",NA,43.402569,32.180462,"away","Minnesota Timberwolves","San Antonio Spurs",1,1,1,1,0.599,0.277743799096093
2022-03-14,"8:30p","Minnesota Timberwolves",NA,"San Antonio Spurs",NA,43.402569,32.180462,"home","San Antonio Spurs","Minnesota Timberwolves",1,1,1,1,0.599,0.722256200903907
2022-03-14,"10:00p","Washington Wizards",NA,"Golden State Warriors",NA,40.618141,36.266842,"away","Washington Wizards","Golden State Warriors",1,1,1,1,0.599,0.351012396205372
2022-03-14,"10:00p","Washington Wizards",NA,"Golden State Warriors",NA,40.618141,36.266842,"home","Golden State Warriors","Washington Wizards",1,1,1,1,0.599,0.648987603794628
2022-03-14,"10:00p","Chicago Bulls",NA,"Sacramento Kings",NA,37.002861,45.198608,"away","Chicago Bulls","Sacramento Kings",1,1,1,1,0.599,0.499958531135262
2022-03-14,"10:00p","Chicago Bulls",NA,"Sacramento Kings",NA,37.002861,45.198608,"home","Sacramento Kings","Chicago Bulls",1,1,1,1,0.599,0.500041468864738
2022-03-14,"10:30p","Toronto Raptors",NA,"Los Angeles Lakers",NA,44.668518,35.097378,"away","Toronto Raptors","Los Angeles Lakers",1,0,0,1,0.566834589860196,0.323370093869823
2022-03-14,"10:30p","Toronto Raptors",NA,"Los Angeles Lakers",NA,44.668518,35.097378,"home","Los Angeles Lakers","Toronto Raptors",0,1,0,1,0.566834589860196,0.676629906130177
2022-03-14,"10:30p","Milwaukee Bucks",NA,"Utah Jazz",NA,52.512112,54.312641,"away","Milwaukee Bucks","Utah Jazz",1,1,1,1,0.599,0.424437423947699
2022-03-14,"10:30p","Milwaukee Bucks",NA,"Utah Jazz",NA,52.512112,54.312641,"home","Utah Jazz","Milwaukee Bucks",1,1,1,1,0.599,0.575562576052301
2022-03-15,"7:00p","Memphis Grizzlies",NA,"Indiana Pacers",NA,43.908585,44.425838,"away","Memphis Grizzlies","Indiana Pacers",1,1,1,1,0.599,0.407112164551577
2022-03-15,"7:00p","Memphis Grizzlies",NA,"Indiana Pacers",NA,43.908585,44.425838,"home","Indiana Pacers","Memphis Grizzlies",1,1,1,1,0.599,0.592887835448423
2022-03-15,"7:00p","Brooklyn Nets",NA,"Orlando Magic",NA,20.459469,45.964428,"away","Brooklyn Nets","Orlando Magic",1,1,1,1,0.599,0.719768029330272
2022-03-15,"7:00p","Brooklyn Nets",NA,"Orlando Magic",NA,20.459469,45.964428,"home","Orlando Magic","Brooklyn Nets",1,1,1,1,0.599,0.280231970669729
2022-03-15,"7:30p","Detroit Pistons",NA,"Miami Heat",NA,40.602226,24.243305,"away","Detroit Pistons","Miami Heat",1,2,2,1,0.630334589833134,0.200632320670421
2022-03-15,"7:30p","Detroit Pistons",NA,"Miami Heat",NA,40.602226,24.243305,"home","Miami Heat","Detroit Pistons",2,1,2,1,0.630334589833134,0.799367679329579
2022-03-15,"8:00p","Phoenix Suns",NA,"New Orleans Pelicans",NA,46.608242,48.661514,"away","Phoenix Suns","New Orleans Pelicans",1,1,1,1,0.599,0.425943134555181
2022-03-15,"8:00p","Phoenix Suns",NA,"New Orleans Pelicans",NA,46.608242,48.661514,"home","New Orleans Pelicans","Phoenix Suns",1,1,1,1,0.599,0.574056865444819
2022-03-16,"7:00p","Atlanta Hawks",NA,"Charlotte Hornets",NA,39.800102,49.451221,"away","Atlanta Hawks","Charlotte Hornets",1,1,1,1,0.599,0.518864803603216
2022-03-16,"7:00p","Atlanta Hawks",NA,"Charlotte Hornets",NA,39.800102,49.451221,"home","Charlotte Hornets","Atlanta Hawks",1,1,1,1,0.599,0.481135196396784
2022-03-16,"7:00p","Philadelphia 76ers",NA,"Cleveland Cavaliers",NA,28.529375,51.827961,"away","Philadelphia 76ers","Cleveland Cavaliers",1,1,1,1,0.599,0.683069080222913
2022-03-16,"7:00p","Philadelphia 76ers",NA,"Cleveland Cavaliers",NA,28.529375,51.827961,"home","Cleveland Cavaliers","Philadelphia 76ers",1,1,1,1,0.599,0.316930919777087
2022-03-16,"7:00p","Denver Nuggets",NA,"Washington Wizards",NA,36.266842,43.24086,"away","Denver Nuggets","Washington Wizards",1,1,1,1,0.599,0.485014195730585
2022-03-16,"7:00p","Denver Nuggets",NA,"Washington Wizards",NA,36.266842,43.24086,"home","Washington Wizards","Denver Nuggets",1,1,1,1,0.599,0.514985804269415
2022-03-16,"7:30p","Dallas Mavericks",NA,"Brooklyn Nets",NA,45.964428,48.034565,"away","Dallas Mavericks","Brooklyn Nets",2,0,0,2,0.520090340052118,0.505702649005211
2022-03-16,"7:30p","Dallas Mavericks",NA,"Brooklyn Nets",NA,45.964428,48.034565,"home","Brooklyn Nets","Dallas Mavericks",0,2,0,2,0.520090340052118,0.494297350994789
2022-03-16,"7:30p","Portland Trail Blazers",NA,"New York Knicks",NA,44.873619,47.651798,"away","Portland Trail Blazers","New York Knicks",1,2,2,1,0.630334589833134,0.402320875342601
2022-03-16,"7:30p","Portland Trail Blazers",NA,"New York Knicks",NA,44.873619,47.651798,"home","New York Knicks","Portland Trail Blazers",2,1,2,1,0.630334589833134,0.597679124657399
2022-03-16,"8:00p","Phoenix Suns",NA,"Houston Rockets",NA,26.985378,48.661514,"away","Phoenix Suns","Houston Rockets",0,2,2,0,0.673090340047948,0.591044299746831
2022-03-16,"8:00p","Phoenix Suns",NA,"Houston Rockets",NA,26.985378,48.661514,"home","Houston Rockets","Phoenix Suns",2,0,2,0,0.673090340047948,0.408955700253169
2022-03-16,"8:00p","Los Angeles Lakers",NA,"Minnesota Timberwolves",NA,32.180462,44.668518,"away","Los Angeles Lakers","Minnesota Timberwolves",1,1,1,1,0.599,0.55358827137781
2022-03-16,"8:00p","Los Angeles Lakers",NA,"Minnesota Timberwolves",NA,32.180462,44.668518,"home","Minnesota Timberwolves","Los Angeles Lakers",1,1,1,1,0.599,0.44641172862219
2022-03-16,"8:30p","Oklahoma City Thunder",NA,"San Antonio Spurs",NA,43.402569,23.726463,"away","Oklahoma City Thunder","San Antonio Spurs",1,1,1,1,0.599,0.19510245646514
2022-03-16,"8:30p","Oklahoma City Thunder",NA,"San Antonio Spurs",NA,43.402569,23.726463,"home","San Antonio Spurs","Oklahoma City Thunder",1,1,1,1,0.599,0.80489754353486
2022-03-16,"9:00p","Chicago Bulls",NA,"Utah Jazz",NA,52.512112,45.198608,"away","Chicago Bulls","Utah Jazz",1,1,1,1,0.599,0.315866418232222
2022-03-16,"9:00p","Chicago Bulls",NA,"Utah Jazz",NA,52.512112,45.198608,"home","Utah Jazz","Chicago Bulls",1,1,1,1,0.599,0.684133581767778
2022-03-16,"10:00p","Boston Celtics",NA,"Golden State Warriors",NA,40.618141,45.801453,"away","Boston Celtics","Golden State Warriors",2,1,1,2,0.566834589860196,0.496244264291732
2022-03-16,"10:00p","Boston Celtics",NA,"Golden State Warriors",NA,40.618141,45.801453,"home","Golden State Warriors","Boston Celtics",1,2,1,2,0.566834589860196,0.503755735708268
2022-03-16,"10:00p","Milwaukee Bucks",NA,"Sacramento Kings",NA,37.002861,54.312641,"away","Milwaukee Bucks","Sacramento Kings",1,1,1,1,0.599,0.614930294758442
2022-03-16,"10:00p","Milwaukee Bucks",NA,"Sacramento Kings",NA,37.002861,54.312641,"home","Sacramento Kings","Milwaukee Bucks",1,1,1,1,0.599,0.385069705241558
2022-03-16,"10:30p","Toronto Raptors",NA,"Los Angeles Clippers",NA,43.943474,35.097378,"away","Toronto Raptors","Los Angeles Clippers",1,1,1,1,0.599,0.302572242128916
2022-03-16,"10:30p","Toronto Raptors",NA,"Los Angeles Clippers",NA,43.943474,35.097378,"home","Los Angeles Clippers","Toronto Raptors",1,1,1,1,0.599,0.697427757871084
2022-03-17,"7:00p","Detroit Pistons",NA,"Orlando Magic",NA,20.459469,24.243305,"away","Detroit Pistons","Orlando Magic",1,1,1,1,0.599,0.458061578354614
2022-03-17,"7:00p","Detroit Pistons",NA,"Orlando Magic",NA,20.459469,24.243305,"home","Orlando Magic","Detroit Pistons",1,1,1,1,0.599,0.541938421645386
2022-03-18,"7:00p","Dallas Mavericks",NA,"Philadelphia 76ers",NA,51.827961,48.034565,"away","Dallas Mavericks","Philadelphia 76ers",1,1,1,1,0.599,0.355319637227318
2022-03-18,"7:00p","Dallas Mavericks",NA,"Philadelphia 76ers",NA,51.827961,48.034565,"home","Philadelphia 76ers","Dallas Mavericks",1,1,1,1,0.599,0.644680362772682
2022-03-18,"7:30p","Memphis Grizzlies",NA,"Atlanta Hawks",NA,49.451221,44.425838,"away","Memphis Grizzlies","Atlanta Hawks",2,1,1,2,0.566834589860196,0.372924688182274
2022-03-18,"7:30p","Memphis Grizzlies",NA,"Atlanta Hawks",NA,49.451221,44.425838,"home","Atlanta Hawks","Memphis Grizzlies",1,2,1,2,0.566834589860196,0.627075311817726
2022-03-18,"7:30p","Portland Trail Blazers",NA,"Brooklyn Nets",NA,45.964428,47.651798,"away","Portland Trail Blazers","Brooklyn Nets",1,1,1,1,0.599,0.421336163380964
2022-03-18,"7:30p","Portland Trail Blazers",NA,"Brooklyn Nets",NA,45.964428,47.651798,"home","Brooklyn Nets","Portland Trail Blazers",1,1,1,1,0.599,0.578663836619036
2022-03-18,"7:30p","Denver Nuggets",NA,"Cleveland Cavaliers",NA,28.529375,43.24086,"away","Denver Nuggets","Cleveland Cavaliers",1,1,1,1,0.599,0.583295672519011
2022-03-18,"7:30p","Denver Nuggets",NA,"Cleveland Cavaliers",NA,28.529375,43.24086,"home","Cleveland Cavaliers","Denver Nuggets",1,1,1,1,0.599,0.416704327480989
2022-03-18,"7:30p","Washington Wizards",NA,"New York Knicks",NA,44.873619,36.266842,"away","Washington Wizards","New York Knicks",1,1,1,1,0.599,0.305181885629443
2022-03-18,"7:30p","Washington Wizards",NA,"New York Knicks",NA,44.873619,36.266842,"home","New York Knicks","Washington Wizards",1,1,1,1,0.599,0.694818114370557
2022-03-18,"7:30p","Los Angeles Lakers",NA,"Toronto Raptors",NA,35.097378,44.668518,"away","Los Angeles Lakers","Toronto Raptors",1,1,1,1,0.599,0.517013166663573
2022-03-18,"7:30p","Los Angeles Lakers",NA,"Toronto Raptors",NA,35.097378,44.668518,"home","Toronto Raptors","Los Angeles Lakers",1,1,1,1,0.599,0.482986833336427
2022-03-18,"8:00p","Indiana Pacers",NA,"Houston Rockets",NA,26.985378,43.908585,"away","Indiana Pacers","Houston Rockets",2,1,1,2,0.566834589860196,0.642326665615423
2022-03-18,"8:00p","Indiana Pacers",NA,"Houston Rockets",NA,26.985378,43.908585,"home","Houston Rockets","Indiana Pacers",1,2,1,2,0.566834589860196,0.357673334384577
2022-03-18,"8:00p","Oklahoma City Thunder",NA,"Miami Heat",NA,40.602226,23.726463,"away","Oklahoma City Thunder","Miami Heat",1,2,2,1,0.630334589833134,0.195791959662257
2022-03-18,"8:00p","Oklahoma City Thunder",NA,"Miami Heat",NA,40.602226,23.726463,"home","Miami Heat","Oklahoma City Thunder",2,1,2,1,0.630334589833134,0.804208040337743
2022-03-18,"8:30p","New Orleans Pelicans",NA,"San Antonio Spurs",NA,43.402569,46.608242,"away","New Orleans Pelicans","San Antonio Spurs",2,1,1,2,0.566834589860196,0.472282854522448
2022-03-18,"8:30p","New Orleans Pelicans",NA,"San Antonio Spurs",NA,43.402569,46.608242,"home","San Antonio Spurs","New Orleans Pelicans",1,2,1,2,0.566834589860196,0.527717145477552
2022-03-18,"9:00p","Los Angeles Clippers",NA,"Utah Jazz",NA,52.512112,43.943474,"away","Los Angeles Clippers","Utah Jazz",1,1,1,1,0.599,0.302687472521725
2022-03-18,"9:00p","Los Angeles Clippers",NA,"Utah Jazz",NA,52.512112,43.943474,"home","Utah Jazz","Los Angeles Clippers",1,1,1,1,0.599,0.697312527478275
2022-03-18,"10:00p","Chicago Bulls",NA,"Phoenix Suns",NA,48.661514,45.198608,"away","Chicago Bulls","Phoenix Suns",1,1,1,1,0.599,0.360326912178585
2022-03-18,"10:00p","Chicago Bulls",NA,"Phoenix Suns",NA,48.661514,45.198608,"home","Phoenix Suns","Chicago Bulls",1,1,1,1,0.599,0.639673087821415
2022-03-18,"10:00p","Boston Celtics",NA,"Sacramento Kings",NA,37.002861,45.801453,"away","Boston Celtics","Sacramento Kings",1,1,1,1,0.599,0.507399544926623
2022-03-18,"10:00p","Boston Celtics",NA,"Sacramento Kings",NA,37.002861,45.801453,"home","Sacramento Kings","Boston Celtics",1,1,1,1,0.599,0.492600455073377
2022-03-19,"5:00p","Milwaukee Bucks",NA,"Minnesota Timberwolves",NA,32.180462,54.312641,"away","Milwaukee Bucks","Minnesota Timberwolves",2,2,2,2,0.599,0.670296991764028
2022-03-19,"5:00p","Milwaukee Bucks",NA,"Minnesota Timberwolves",NA,32.180462,54.312641,"home","Minnesota Timberwolves","Milwaukee Bucks",2,2,2,2,0.599,0.329703008235972
2022-03-19,"7:00p","Dallas Mavericks",NA,"Charlotte Hornets",NA,39.800102,48.034565,"away","Dallas Mavericks","Charlotte Hornets",0,2,2,0,0.673090340047948,0.421390001890131
