"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Elliot Williams","SG (2.0)","8","77","-.108","-6.4","-0.17","11.8","3.1","5.0","0.0","0.0","1.2","6.9",2014,"nor"
"Eric Gordon","SG (2.2)","61","2018",".048","-1.6","2.03","19.5","3.8","5.4","2.9","0.3","1.2","3.4",2014,"nor"
"Gal Mekel","G (2.0)","4","43","-.373","-14.7","-0.33","6.7","1.1","14.5","2.2","0.0","2.2","1.1",2014,"nor"
"Jeff Withey","C (5.0)","37","259",".145","1.4","0.78","18.2","11.9","2.0","2.2","3.3","0.7","4.8",2014,"nor"
"Jimmer Fredette","G (2.0)","50","509","-.039","-4.3","-0.41","16.8","3.8","5.5","3.1","0.2","1.4","4.1",2014,"nor"
"John Salmons","SG (3.0)","21","270",".013","-2.7","0.07","7.5","3.7","2.3","0.9","0.7","1.6","4.4",2014,"nor"
"Jrue Holiday","PG (1.0)","40","1303",".122","0.7","3.31","21.8","5.0","10.1","3.4","0.8","2.3","4.1",2014,"nor"
"Luke Babbitt","SF (3.7)","63","830",".059","-1.2","1.02","14.8","6.4","1.4","1.5","0.6","1.0","3.6",2014,"nor"
"Nate Wolters","PG (1.0)","10","105","-.081","-5.6","-0.18","7.8","8.2","5.0","4.6","0.9","1.4","3.2",2014,"nor"
"Norris Cole","SG (2.0)","28","683",".011","-2.7","0.16","19.5","3.6","6.3","2.9","0.5","1.1","3.4",2014,"nor"
"Omer Asik","C (5.0)","76","1982",".212","3.5","8.74","13.5","18.1","1.7","2.3","1.3","0.7","3.5",2014,"nor"
"Quincy Pondexter","SF (3.0)","45","1253",".106","0.2","2.76","15.5","5.3","2.5","1.6","0.7","0.5","3.9",2014,"nor"
"Russ Smith","PG (1.0)","6","29","-.757","-26.6","-0.46","8.3","5.0","3.3","11.6","0.0","0.0","9.9",2014,"nor"
"Ryan Anderson","PF (4.0)","61","1675","-.033","-4.1","-1.16","23.9","8.5","1.6","1.8","0.6","0.9","3.2",2014,"nor"
"Toney Douglas","G (2.0)","12","177",".056","-1.3","0.21","13.8","6.0","6.5","2.7","1.1","3.0","5.4",2014,"nor"
"Tyreke Evans","PG (1.1)","79","2690",".088","-0.4","4.91","23.4","7.4","9.3","4.4","0.7","1.8","3.5",2014,"nor"
"Alexis Ajinca","PF (4.1)","59","861",".011","-2.7","0.20","19.6","15.0","1.7","3.0","2.0","1.1","7.5",2015,"nor"
"Alonzo Gee","SG (2.1)","73","1632",".138","1.2","4.68","9.6","7.2","2.1","1.6","0.4","1.9","5.0",2015,"nor"
"Anthony Davis","FC (5.0)","61","2164",".139","1.2","6.27","32.9","13.9","2.6","2.7","2.8","1.7","3.3",2015,"nor"
"Bryce Dejean-Jones","G (2.0)","14","279",".113","0.4","0.66","13.6","8.3","2.6","1.9","0.3","1.7","2.9",2015,"nor"
"Dante Cunningham","SF (3.2)","80","1971",".073","-0.8","2.98","11.8","5.7","1.9","1.0","0.8","1.0","4.2",2015,"nor"
"Eric Gordon","SG (3.0)","45","1481",".057","-1.3","1.77","22.2","3.2","3.9","2.4","0.5","1.4","3.2",2015,"nor"
"Ishmael Smith","PG (1.0)","27","617",".124","0.8","1.60","18.6","7.2","12.0","3.5","0.5","1.9","3.0",2015,"nor"
"James Ennis","GF (3.0)","9","282",".215","3.6","1.26","24.3","6.0","3.1","2.9","0.5","2.0","4.4",2015,"nor"
"Jimmer Fredette","G (2.0)","4","13","-.298","-12.4","-0.08","7.4","0.0","3.7","3.7","0.0","3.7","3.7",2015,"nor"
"Jordan Hamilton","SG (3.0)","11","304",".078","-0.7","0.49","19.7","9.8","3.9","2.7","0.5","1.3","3.8",2015,"nor"
"Jrue Holiday","PG (1.1)","65","1831",".077","-0.7","2.93","28.5","5.1","10.3","4.4","0.6","2.3","3.9",2015,"nor"
"Kendrick Perkins","C (5.0)","37","542","-.022","-3.8","-0.25","8.1","11.3","2.7","3.6","1.0","1.0","5.7",2015,"nor"
"Luke Babbitt","SF (4.0)","47","845","-.053","-4.7","-0.94","18.6","8.4","3.0","1.3","0.4","0.6","5.1",2015,"nor"
"Nate Robinson","G (2.0)","2","23","-.015","-3.5","-0.01","0.0","0.0","8.3","0.0","0.0","2.1","10.4",2015,"nor"
"Norris Cole","G (2.0)","45","1198","-.023","-3.8","-0.57","19.1","6.1","6.7","3.0","0.2","1.5","4.1",2015,"nor"
"Omer Asik","C (5.0)","68","1178",".135","1.1","3.31","11.0","16.9","1.1","2.4","0.9","0.9","5.1",2015,"nor"
"Orlando Johnson","GF (3.0)","5","54","-.275","-11.6","-0.31","8.9","5.3","1.8","2.7","0.0","0.9","3.6",2015,"nor"
"Ryan Anderson","PF (4.0)","66","2008",".003","-3.0","0.11","26.9","9.5","1.7","2.2","0.6","0.9","2.6",2015,"nor"
"Tim Frazier","PG (1.0)","16","469",".183","2.6","1.79","21.5","7.3","12.3","3.9","0.1","2.4","4.3",2015,"nor"
"Toney Douglas","PG (1.0)","61","1262",".094","-0.2","2.46","20.2","5.4","6.0","2.4","0.2","2.7","5.0",2015,"nor"
"Tyreke Evans","G (2.0)","25","765",".148","1.5","2.36","23.8","8.1","10.3","4.6","0.5","2.0","4.1",2015,"nor"
"Alexis Ajinca","C (5.0)","39","584",".066","-1.0","0.80","17.0","14.5","1.0","2.5","1.9","1.6","6.3",2016,"nor"
"Anthony Brown","SF (3.0)","9","143",".026","-2.3","0.08","11.5","8.8","2.0","1.7","0.7","1.7","4.4",2016,"nor"
"Anthony Davis","C (4.9)","75","2708",".206","3.3","11.60","37.2","15.9","2.8","3.2","3.0","1.7","3.0",2016,"nor"
"Archie Goodwin","SG (3.0)","3","30",".290","6.0","0.18","24.2","0.0","1.6","0.0","1.6","0.0","1.6",2016,"nor"
"Axel Toupane","SF (3.0)","2","41",".074","-0.8","0.06","12.8","1.2","0.0","0.0","1.2","1.2","5.8",2016,"nor"
"Buddy Hield","SG (2.5)","57","1161",".008","-2.8","0.21","20.2","6.8","3.1","2.0","0.3","0.8","3.3",2016,"nor"
"Cheick Diallo","PF (4.0)","17","199",".149","1.5","0.62","21.0","17.6","1.0","1.7","1.7","1.0","4.1",2016,"nor"
"Dante Cunningham","SF (4.0)","66","1649",".053","-1.4","1.82","12.7","8.1","1.0","0.8","0.8","1.1","2.9",2016,"nor"
"DeMarcus Cousins","C (5.0)","17","574",".142","1.3","1.70","34.6","17.7","5.5","5.2","1.8","2.1","6.3",2016,"nor"
"Donatas Motiejunas","PF (4.0)","34","479","-.047","-4.5","-0.47","15.0","10.3","3.4","3.0","1.1","1.8","5.5",2016,"nor"
"E'Twaun Moore","SG (2.0)","73","1820",".081","-0.6","3.06","18.5","4.0","4.3","1.6","0.9","1.3","3.5",2016,"nor"
"Hollis Thompson","SG (2.0)","9","191",".022","-2.4","0.09","8.5","7.0","2.3","0.5","0.0","1.5","3.5",2016,"nor"
"Jarrett Jack","PG (1.0)","2","33",".051","-1.5","0.04","8.7","0.0","7.3","4.4","0.0","2.9","5.8",2016,"nor"
"Jordan Crawford","SG (2.0)","19","442",".101","0.1","0.93","29.0","3.7","6.3","2.7","0.2","1.2","3.3",2016,"nor"
"Jrue Holiday","PG (1.5)","67","2190",".155","1.8","7.09","22.6","5.7","10.7","4.2","0.9","2.2","2.9",2016,"nor"
"Lance Stephenson","SG (3.0)","6","162",".022","-2.4","0.08","17.1","5.9","8.6","3.3","0.3","0.6","5.3",2016,"nor"
"Langston Galloway","PG (1.0)","55","1120",".020","-2.4","0.48","20.2","5.2","2.8","1.2","0.2","1.8","3.3",2016,"nor"
"Omer Asik","C (5.0)","31","482",".141","1.3","1.42","8.3","16.1","1.5","1.4","1.2","0.4","5.1",2016,"nor"
"Omri Casspi","SF (4.0)","1","24","-.137","-7.4","-0.07","24.3","4.1","0.0","4.1","0.0","0.0","6.1",2016,"nor"
"Quinn Cook","PG (1.0)","9","111",".094","-0.1","0.22","22.6","1.7","6.1","2.2","0.0","1.3","3.0",2016,"nor"
"Reggie Williams","GF (3.0)","6","80",".120","0.7","0.20","16.3","3.6","2.4","0.0","0.0","1.8","1.2",2016,"nor"
"Solomon Hill","SF (3.0)","80","2374",".102","0.1","5.06","11.4","6.1","2.9","1.7","0.6","1.5","3.7",2016,"nor"
"Terrence Jones","PF (4.0)","51","1264",".063","-1.1","1.66","22.2","11.5","2.2","1.9","2.0","1.4","2.5",2016,"nor"
"Tim Frazier","PG (1.0)","65","1525",".105","0.2","3.34","14.6","5.4","10.5","3.2","0.2","1.7","4.2",2016,"nor"
"Tyreke Evans","SG (3.0)","26","474",".074","-0.8","0.73","25.1","8.7","9.2","4.0","0.3","2.3","4.2",2016,"nor"
"Wayne Selden Jr.","SG (3.0)","3","47",".152","1.7","0.15","16.3","5.1","1.0","3.1","0.0","2.0","6.1",2016,"nor"
"Anthony Davis","C (5.0)","75","2727",".261","5.0","14.82","37.1","14.6","3.1","2.9","3.4","2.0","2.8",2017,"nor"
"Charles Cooke","SG (2.0)","13","38","-.417","-16.0","-0.33","7.6","2.5","1.3","1.3","0.0","1.3","0.0",2017,"nor"
"Cheick Diallo","PF (4.0)","52","581",".181","2.6","2.20","21.0","17.4","1.6","2.3","1.7","0.9","6.8",2017,"nor"
"Dante Cunningham","PF (4.0)","51","1115",".009","-2.8","0.21","10.9","8.3","1.1","0.7","0.7","1.2","3.2",2017,"nor"
"Darius Miller","SF (3.2)","82","1944",".042","-1.8","1.69","15.7","4.0","2.7","1.4","0.4","0.7","4.0",2017,"nor"
"DeAndre Liggins","SF (3.0)","27","244",".107","0.2","0.54","8.7","5.1","4.1","1.4","0.8","2.0","3.9",2017,"nor"
"DeMarcus Cousins","FC (4.5)","48","1737",".140","1.3","5.05","33.4","17.1","7.1","6.7","2.1","2.2","5.1",2017,"nor"
"Emeka Okafor","C (5.0)","26","353",".219","3.7","1.61","15.5","16.3","1.1","1.8","3.4","1.1","4.1",2017,"nor"
"E'Twaun Moore","SF (2.9)","82","2586",".094","-0.2","5.04","19.0","4.4","3.5","1.9","0.2","1.5","3.4",2017,"nor"
"Ian Clark","SG (1.1)","74","1455","-.036","-4.2","-1.09","18.2","4.2","3.6","1.9","0.3","1.1","4.0",2017,"nor"
"Jalen Jones","GF (2.0)","4","19","-.008","-3.3","-0.00","12.6","7.6","0.0","0.0","0.0","0.0","5.1",2017,"nor"
"Jameer Nelson","PG (1.0)","43","897",".048","-1.6","0.90","11.8","5.1","8.3","3.0","0.2","1.2","3.6",2017,"nor"
"Jordan Crawford","G (1.0)","5","53",".078","-0.7","0.09","29.9","3.6","11.8","4.5","0.9","0.9","6.3",2017,"nor"
"Josh Smith","F (4.0)","3","12","-.186","-8.9","-0.05","8.0","16.0","0.0","0.0","0.0","0.0","12.0",2017,"nor"
"Jrue Holiday","SG (2.0)","81","2927",".159","1.9","9.67","25.2","6.0","8.0","3.5","1.0","2.0","3.3",2017,"nor"
"Larry Drew II","PG (1.0)","7","55","-.110","-6.5","-0.13","13.1","1.7","7.0","1.7","0.0","0.0","3.5",2017,"nor"
"Nikola Mirotic","PF (4.0)","30","872",".072","-0.9","1.30","24.2","13.5","2.3","1.7","1.4","1.6","3.5",2017,"nor"
"Omer Asik","FC (4.5)","14","121","-.022","-3.8","-0.06","7.1","14.7","0.8","2.0","0.8","0.4","5.6",2017,"nor"
"Rajon Rondo","PG (1.0)","65","1705",".190","2.8","6.74","15.1","7.4","15.0","4.3","0.3","2.0","3.4",2017,"nor"
"Solomon Hill","GF (2.0)","12","187",".002","-3.0","0.01","7.4","9.2","5.6","2.3","0.3","1.8","5.6",2017,"nor"
"Tony Allen","GF (2.0)","22","273","-.028","-3.9","-0.16","18.1","8.3","1.6","3.3","0.5","1.9","8.6",2017,"nor"
"Alexis Ajinca","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Anthony Davis","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Brandon McCoy","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Cheick Diallo","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Darius Miller","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Darius Morris","G (1.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Elfrid Payton","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"E'Twaun Moore","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Frank Jackson","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Garlon Green","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Ian Clark","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Jahlil Okafor","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Jarrett Jack","G (1.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Jrue Holiday","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Julius Randle","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Kenrich Williams","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Nikola Mirotic","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Solomon Hill","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Trevon Bluiett","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Troy Williams","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nor"
"Aron Baynes","C (5.0)","16","142","-.041","-4.3","-0.12","14.5","10.8","1.7","3.7","2.0","0.3","7.8",2012,"sas"
"Boris Diaw","PF (4.0)","75","1708",".098","-0.0","3.50","12.2","7.1","5.1","2.4","0.8","1.5","4.0",2012,"sas"
"Cory Joseph","PG (1.0)","28","383",".154","1.7","1.23","15.8","6.5","6.6","2.6","0.5","1.9","3.1",2012,"sas"
"Danny Green","SF (2.6)","80","2192",".187","2.7","8.52","18.4","5.3","3.1","2.1","1.2","2.0","2.7",2012,"sas"
"DeJuan Blair","PF (4.0)","61","854",".093","-0.2","1.65","18.4","12.9","2.5","2.8","0.6","2.1","6.3",2012,"sas"
"Gary Neal","SG (1.5)","68","1485",".003","-3.0","0.08","20.8","4.6","4.2","2.2","0.1","1.0","3.0",2012,"sas"
"James Anderson","SF (3.0)","10","95",".159","1.9","0.32","17.2","7.1","4.5","3.5","1.0","1.5","3.5",2012,"sas"
"Kawhi Leonard","SF (3.0)","58","1813",".271","5.4","10.25","18.2","9.2","2.5","1.6","0.8","2.6","2.6",2012,"sas"
"Manu Ginobili","SG (2.0)","60","1394",".187","2.7","5.44","24.3","6.9","9.4","4.5","0.4","2.8","3.9",2012,"sas"
"Matt Bonner","PF (4.0)","68","913",".064","-1.1","1.22","15.1","6.8","1.9","0.8","1.0","0.9","4.5",2012,"sas"
"Nando De Colo","SG (2.0)","72","924",".114","0.5","2.19","14.3","7.2","7.2","4.2","0.3","2.1","4.5",2012,"sas"
"Patrick Mills","PG (1.0)","58","652",".093","-0.2","1.26","21.6","3.7","4.6","2.9","0.3","1.9","4.0",2012,"sas"
"Stephen Jackson","SF (3.2)","55","1076","-.025","-3.8","-0.55","15.2","6.9","3.6","3.4","0.6","1.7","4.0",2012,"sas"
"Tiago Splitter","PF (4.9)","81","2004",".210","3.5","8.78","20.1","12.3","3.1","2.4","1.5","1.5","3.9",2012,"sas"
"Tim Duncan","C (5.0)","69","2070",".216","3.6","9.30","28.5","15.9","4.3","3.4","4.2","1.2","2.7",2012,"sas"
"Tony Parker","PG (1.0)","66","2181",".202","3.2","9.16","29.5","4.4","11.0","3.7","0.1","1.2","2.0",2012,"sas"
"Aron Baynes","C (5.0)","53","491","-.037","-4.2","-0.37","15.7","14.2","3.3","3.5","0.5","0.2","7.5",2013,"sas"
"Austin Daye","F (4.0)","14","115","-.080","-5.6","-0.19","24.2","8.3","2.5","2.1","1.7","1.7","5.8",2013,"sas"
"Boris Diaw","PF (4.0)","79","1974",".071","-0.9","2.93","17.4","7.9","5.4","2.9","0.8","1.1","3.4",2013,"sas"
"Cory Joseph","PG (1.4)","68","936",".163","2.0","3.19","17.6","5.5","5.8","2.2","0.7","1.8","4.3",2013,"sas"
"Damion James","SF (3.0)","5","50",".059","-1.3","0.06","5.8","11.5","2.9","1.0","1.0","0.0","2.9",2013,"sas"
"Danny Green","SG (2.1)","68","1651",".176","2.4","6.04","18.0","6.7","3.0","2.2","1.8","1.9","3.1",2013,"sas"
"Jeff Ayres","C (5.0)","73","952",".111","0.4","2.20","12.1","13.0","3.0","3.2","1.3","0.7","7.4",2013,"sas"
"Kawhi Leonard","SF (3.2)","66","1923",".292","6.0","11.72","21.1","10.3","3.3","2.0","1.2","2.8","3.2",2013,"sas"
"Malcolm Thomas","F (4.0)","1","15",".098","-0.0","0.03","6.4","28.8","0.0","3.2","6.4","0.0","0.0",2013,"sas"
"Manu Ginobili","SF (3.0)","68","1550",".199","3.1","6.43","26.0","6.3","9.1","4.3","0.5","2.2","4.0",2013,"sas"
"Marco Belinelli","SG (2.0)","80","2016",".146","1.5","6.13","21.7","5.4","4.3","2.3","0.2","1.2","3.1",2013,"sas"
"Matt Bonner","PF (4.0)","61","690",".086","-0.4","1.23","13.7","9.0","2.2","1.1","0.8","1.0","3.4",2013,"sas"
"Nando De Colo","G (2.0)","26","301",".128","0.9","0.80","17.9","7.2","5.1","3.3","0.5","2.4","4.0",2013,"sas"
"Othyus Jeffers","GF (3.0)","4","34",".187","2.8","0.13","9.9","8.5","1.4","0.0","0.0","0.0","2.8",2013,"sas"
"Patrick Mills","PG (1.0)","81","1527",".179","2.5","5.69","26.0","5.3","4.7","2.0","0.3","2.1","3.6",2013,"sas"
"Shannon Brown","SG (2.0)","10","103","-.229","-10.2","-0.49","10.7","6.1","2.3","3.7","0.0","0.5","5.6",2013,"sas"
"Tiago Splitter","C (5.0)","59","1271",".176","2.4","4.65","18.2","13.7","3.4","2.8","1.2","1.1","4.4",2013,"sas"
"Tim Duncan","PF (4.5)","74","2158",".179","2.5","8.04","24.9","16.0","4.9","3.5","3.1","1.0","3.0",2013,"sas"
"Tony Parker","PG (1.0)","68","1997",".107","0.2","4.45","27.3","3.7","9.3","3.6","0.2","0.9","2.1",2013,"sas"
"Aron Baynes","C (5.0)","70","1122",".127","0.9","2.98","19.7","13.6","1.5","2.8","0.9","0.7","6.9",2014,"sas"
"Austin Daye","F (4.0)","26","268","-.186","-8.9","-1.04","18.4","10.9","1.6","3.2","0.5","1.4","5.4",2014,"sas"
"Boris Diaw","PF (4.0)","81","1984",".005","-2.9","0.19","17.1","8.4","5.6","3.0","0.6","0.9","3.6",2014,"sas"
"Cory Joseph","PG (1.1)","79","1444",".181","2.6","5.46","17.8","6.4","6.2","2.2","0.6","1.5","3.5",2014,"sas"
"Danny Green","SG (2.0)","81","2312",".234","4.2","11.29","19.6","7.1","3.3","1.9","1.8","2.1","3.4",2014,"sas"
"JaMychal Green","PF (4.0)","4","25","-.028","-4.0","-0.01","15.4","11.5","0.0","3.8","3.8","0.0","11.5",2014,"sas"
"Jeff Ayres","FC (5.0)","51","383",".135","1.1","1.08","17.2","14.7","1.8","3.3","1.0","1.0","7.5",2014,"sas"
"Kawhi Leonard","SF (3.0)","64","2033",".308","6.5","13.05","25.0","10.9","3.8","2.3","1.1","3.5","3.0",2014,"sas"
"Kyle Anderson","SF (3.0)","33","358",".093","-0.2","0.69","9.9","9.7","3.8","1.3","0.9","2.0","3.8",2014,"sas"
"Manu Ginobili","SF (3.0)","70","1587",".126","0.8","4.15","22.3","6.4","8.9","4.7","0.6","2.0","4.2",2014,"sas"
"Marco Belinelli","SG (2.0)","62","1388",".089","-0.3","2.57","19.6","5.4","3.3","2.1","0.1","1.1","2.9",2014,"sas"
"Matt Bonner","FC (5.0)","72","935",".001","-3.0","0.03","13.6","5.9","2.4","0.6","0.6","0.5","3.3",2014,"sas"
"Patrick Mills","PG (1.0)","51","801",".021","-2.4","0.34","21.0","4.5","5.2","2.1","0.1","1.7","3.5",2014,"sas"
"Reggie Williams","GF (2.2)","20","105",".028","-2.2","0.06","16.9","7.8","4.6","0.9","0.0","0.5","5.5",2014,"sas"
"Tiago Splitter","C (5.0)","52","1030",".190","2.8","4.07","19.9","11.7","3.6","2.8","1.7","1.6","4.8",2014,"sas"
"Tim Duncan","PF (4.2)","77","2227",".237","4.3","11.01","23.1","15.2","5.0","2.8","3.2","1.4","3.6",2014,"sas"
"Tony Parker","PG (1.0)","68","1953",".043","-1.7","1.76","24.0","3.2","8.2","3.6","0.0","1.1","2.7",2014,"sas"
"Andre Miller","G (1.8)","13","181",".157","1.8","0.59","14.9","7.2","7.7","3.2","0.0","1.9","3.7",2015,"sas"
"Boban Marjanovic","C (5.0)","54","508",".404","9.5","4.28","28.1","18.3","2.0","2.7","2.2","1.1","5.1",2015,"sas"
"Boris Diaw","C (5.0)","76","1386",".068","-1.0","1.96","16.8","8.1","6.1","3.4","0.7","0.9","3.5",2015,"sas"
"Danny Green","SG (2.0)","79","2062",".138","1.2","5.91","13.3","7.1","3.3","1.7","1.5","1.8","3.3",2015,"sas"
"David West","PF (4.0)","78","1404",".141","1.3","4.13","18.9","10.6","4.9","2.3","1.9","1.5","4.9",2015,"sas"
"Jonathon Simmons","SF (3.0)","55","813",".079","-0.6","1.34","19.5","5.7","3.4","3.1","0.3","1.4","6.1",2015,"sas"
"Kawhi Leonard","SF (3.0)","72","2380",".360","8.1","17.84","30.7","9.9","3.8","2.1","1.4","2.6","2.7",2015,"sas"
"Kevin Martin","SG (2.0)","16","261",".036","-2.0","0.20","18.2","5.3","2.2","2.4","0.4","1.7","2.8",2015,"sas"
"Kyle Anderson","SF (3.5)","78","1245",".159","1.9","4.12","13.5","9.4","4.7","2.3","1.1","2.3","3.7",2015,"sas"
"LaMarcus Aldridge","PF (4.1)","74","2261",".146","1.5","6.88","28.3","13.4","2.3","2.1","1.7","0.8","3.2",2015,"sas"
"Manu Ginobili","GF (2.0)","58","1134",".183","2.6","4.33","23.5","6.2","7.5","4.2","0.5","2.8","4.2",2015,"sas"
"Matt Bonner","FC (5.0)","30","206",".096","-0.1","0.41","17.7","6.3","2.1","0.7","0.2","1.4","3.7",2015,"sas"
"Patrick Mills","PG (1.0)","81","1662",".113","0.4","3.92","19.9","4.6","6.5","2.2","0.2","1.7","2.9",2015,"sas"
"Rasual Butler","GF (2.2)","46","432",".230","4.1","2.07","13.8","6.2","2.7","0.9","2.6","1.4","1.2",2015,"sas"
"Ray McCallum","PG (1.0)","31","256",".082","-0.5","0.44","12.8","5.8","6.2","2.1","0.8","0.9","2.6",2015,"sas"
"Tim Duncan","C (5.0)","61","1536",".177","2.4","5.68","16.3","14.0","5.1","2.8","2.4","1.5","3.9",2015,"sas"
"Tony Parker","PG (1.0)","72","1980",".118","0.6","4.88","20.8","4.3","9.2","3.2","0.3","1.3","2.8",2015,"sas"
"Bryn Forbes","SG (1.6)","36","285","-.076","-5.4","-0.45","15.8","3.9","4.0","1.9","0.0","0.2","3.4",2016,"sas"
"Danny Green","SG (2.4)","68","1807",".152","1.6","5.71","13.2","5.9","3.3","2.0","1.5","1.9","3.2",2016,"sas"
"David Lee","PF (4.0)","79","1477",".236","4.3","7.26","18.7","14.3","4.0","2.7","1.3","1.0","4.1",2016,"sas"
"Davis Bertans","PF (4.0)","67","808",".046","-1.7","0.77","18.0","5.8","2.7","1.9","1.7","1.2","4.5",2016,"sas"
"Dejounte Murray","PG (1.0)","38","322","-.042","-4.4","-0.28","19.4","6.3","7.3","5.7","0.7","1.2","4.3",2016,"sas"
"Dewayne Dedmon","C (5.0)","76","1330",".276","5.5","7.65","14.0","17.8","1.6","2.2","2.3","1.4","6.5",2016,"sas"
"Joel Anthony","C (5.0)","19","122",".178","2.4","0.45","9.8","12.2","1.2","1.6","2.4","0.8","4.3",2016,"sas"
"Jonathon Simmons","SG (2.0)","78","1393",".046","-1.7","1.33","16.6","5.5","4.3","2.6","0.9","1.6","5.0",2016,"sas"
"Kawhi Leonard","SF (3.1)","74","2475",".313","6.7","16.16","36.6","8.3","5.0","3.0","1.0","2.5","2.4",2016,"sas"
"Kyle Anderson","SG (3.0)","72","1020",".260","5.0","5.53","11.6","9.8","4.3","1.8","1.2","2.4","3.0",2016,"sas"
"LaMarcus Aldridge","PF (4.4)","72","2335",".071","-0.9","3.47","25.6","10.9","2.9","2.0","1.8","0.9","3.2",2016,"sas"
"Manu Ginobili","SG (2.0)","69","1292",".143","1.4","3.85","19.2","5.9","6.8","3.6","0.6","3.0","4.4",2016,"sas"
"Nicolas Laprovittola","PG (1.0)","18","174","-.021","-3.7","-0.08","16.3","2.8","7.7","5.2","0.3","1.1","5.2",2016,"sas"
"Patrick Mills","PG (1.0)","80","1754",".145","1.4","5.30","20.8","3.9","7.6","2.8","0.1","1.8","3.0",2016,"sas"
"Pau Gasol","C (5.0)","64","1627",".213","3.5","7.22","23.4","14.8","4.5","2.4","2.1","0.7","3.2",2016,"sas"
"Tony Parker","PG (1.0)","63","1587",".051","-1.5","1.70","19.3","3.4","8.6","2.7","0.1","1.0","2.8",2016,"sas"
"Brandon Paul","SG (2.0)","64","576",".052","-1.4","0.63","12.2","5.7","3.1","2.4","0.6","2.1","4.8",2017,"sas"
"Bryn Forbes","PG (1.0)","80","1517","-.011","-3.4","-0.36","17.6","3.5","2.5","1.2","0.1","0.9","3.4",2017,"sas"
"Danny Green","SG (3.0)","70","1791",".115","0.5","4.28","16.1","6.7","2.9","2.0","2.1","1.7","3.3",2017,"sas"
"Darrun Hilliard","SG (3.0)","14","95","-.063","-5.0","-0.12","8.1","3.5","5.6","2.0","0.0","1.0","3.5",2017,"sas"
"Davis Bertans","PF (4.0)","77","1086",".046","-1.7","1.04","20.2","6.8","3.3","1.6","1.2","1.1","4.1",2017,"sas"
"Dejounte Murray","PG (1.3)","81","1743",".182","2.6","6.60","18.0","12.6","6.4","3.7","0.9","2.7","4.2",2017,"sas"
"Derrick White","PG (1.0)","17","139",".255","4.8","0.74","18.6","9.0","3.1","2.1","1.0","1.4","2.8",2017,"sas"
"Joffrey Lauvergne","FC (5.0)","55","534",".141","1.3","1.56","20.3","15.4","3.7","3.0","0.3","0.8","4.0",2017,"sas"
"Kawhi Leonard","GF (3.0)","9","210",".305","6.4","1.33","33.4","9.6","4.8","3.7","2.1","4.1","2.1",2017,"sas"
"Kyle Anderson","SF (4.0)","74","1978",".196","3.0","8.07","14.2","9.6","4.9","2.3","1.5","2.8","2.8",2017,"sas"
"LaMarcus Aldridge","PF (4.6)","75","2509",".161","1.9","8.39","33.2","12.1","2.9","2.1","1.7","0.8","3.1",2017,"sas"
"Manu Ginobili","SG (2.4)","65","1299",".067","-1.0","1.80","21.3","5.2","6.0","3.9","0.6","1.6","4.7",2017,"sas"
